blue,green,red,redge,nir,ndvi,ndre,cire,sipi,mndvi,plot,date
0.020861863952004532,0.05736771745310225,0.038071911163985415,0.13984995732441996,0.29911223111958185,0.7290118349663064,0.3560800696632044,-0.35974121616471055,3.381569524616187,0.1922804964539523,17,2021-07-07
0.020157547062485303,0.054231159999131744,0.03848824340100785,0.13112026319867476,0.2787107491156573,0.7109046645937876,0.3537186275324196,-0.33152266865642205,3.5702304806853933,0.37412852254548246,18,2021-07-07
0.021930676181203798,0.05637151933420381,0.039961712798767854,0.130619264442768,0.28346469463210616,0.7008748517725125,0.35785444425521606,-0.337456407002734,3.7791832114263224,0.21921957686803556,19,2021-07-07
0.022148654635626118,0.057254529133261595,0.041776717947557857,0.13315106459515993,0.2830351031546686,0.69142917893291,0.3488766190232624,-0.3374060120647723,3.6223864483496735,0.2670115421275066,20,2021-07-07
0.02122350382291625,0.05473365566472792,0.041936756492472256,0.12957531276441642,0.27374503632363417,0.6830712282979737,0.34633462883608956,-0.3250037333169458,3.703903531701301,0.39212222665821,21,2021-07-07
0.022003680632548466,0.05443210331649085,0.04510647286716955,0.13273594554615847,0.2787726800364963,0.6671694016761299,0.3387557595803543,-0.33219422782180974,3.7660543672351765,0.43835034298455283,22,2021-07-07
0.023340619892621275,0.056911940190744935,0.044277225748118584,0.13095508225310626,0.26080624353193377,0.6588716717151311,0.3212312952210191,-0.30988757417872964,3.691887642367997,0.32447852948542766,23,2021-07-07
0.02211155475818778,0.060218035001254805,0.039769667046888224,0.14036510124794613,0.30815562011639763,0.7156573924161278,0.36158200325875484,-0.37205153262340274,3.512840426323534,0.3773438603858459,24,2021-07-07
0.021746831210504525,0.055622588264763545,0.038166462058486256,0.13128351838518468,0.2858235674996442,0.7057869169890643,0.35600484644845953,-0.340487529463734,3.5090406954849653,0.3542278409860235,25,2021-07-07
0.02082576270034371,0.058814598992233014,0.03393638963137466,0.14073330155922087,0.31360369809694333,0.7548542620597841,0.3704691078682923,-0.3779853187717943,3.204816628159563,0.14699663326314735,26,2021-07-07
0.021928492922863595,0.06039846852263318,0.03532052177963195,0.14385158417065058,0.3201218624805988,0.7514753005960731,0.36949754845789307,-0.38674782536850766,3.270867406210051,0.08401903015469363,27,2021-07-07
0.023022455701522577,0.06453866948055224,0.03590782273221549,0.14544129836257494,0.33605376392551994,0.7627825718928636,0.3862154263731657,-0.4060356394880605,3.304020421989923,0.013299412840653448,28,2021-07-07
0.020605614296978526,0.056341953264417884,0.034357601293849675,0.13488478318618577,0.31390226263485305,0.7577029206624661,0.3915792873687803,-0.37472343492409343,3.5904557484554154,0.0978333986770236,29,2021-07-07
0.02453648454512398,0.05776691647901746,0.041018242398385446,0.1400822139090757,0.3165894626369172,0.7123657412440982,0.372930870186139,-0.3813864689218861,4.120631857282862,0.3183810870469547,30,2021-07-07
0.024496994541899533,0.06516874516033476,0.04320010044627137,0.14889430023368425,0.33692486210415096,0.7188490331301811,0.3734587600338916,-0.40996079183457096,3.819633240239658,0.35157163851108686,31,2021-07-07
0.02375349202158402,0.06403329202949128,0.04276755197142946,0.14629644108284134,0.33703671732718493,0.7210620057835804,0.38040873200980047,-0.4091369781773549,3.8783187190189774,0.33094172130320465,32,2021-07-07
0.022556183912096895,0.05711344714883634,0.04411843248685968,0.1383896298763591,0.2971490085140001,0.6880898012704968,0.34814462746083086,-0.35585082788805045,3.6681589414200033,0.4072417551874481,33,2021-07-07
0.02217877559393484,0.05772793419226512,0.043880260699487784,0.13379530827290692,0.2885866865252498,0.6798193630024164,0.34902142291253,-0.3443163822101005,4.37859747896256,0.4463134659156948,34,2021-07-07
0.021874614844586495,0.056174083933992404,0.042874717699644446,0.1365349918512479,0.2917336201846757,0.6953013025750472,0.3481033281749162,-0.34865569648834194,3.563385187729207,0.3786825646742485,35,2021-07-07
0.022960740097045493,0.058178114130418124,0.04563810998155348,0.1391187107932214,0.2921267592646253,0.6801860524302461,0.3393279896547531,-0.3494957509760029,3.6454561756175003,0.44505296477646367,36,2021-07-07
0.022675594160587974,0.05957335322757795,0.042138275850866644,0.14203907194019974,0.30820786158907465,0.7142905034908165,0.3568939534662546,-0.37117397491472104,3.5276774077712956,0.30651449446803614,37,2021-07-07
0.023606691319765706,0.0599942454517881,0.04294853406251862,0.14332182513128955,0.3103642276289111,0.7052194054808997,0.35283546542716193,-0.37429290270597987,3.591207199997964,0.22357257777120026,38,2021-07-07
0.023642311631485037,0.06191251362100773,0.04298428898832265,0.14831991812833398,0.3220374675280249,0.71636649982175,0.35602438837682937,-0.3906997466647114,3.4830711583379235,0.21173498335630317,39,2021-07-07
0.02427710131438739,0.061393735574716904,0.04394926980728592,0.1444968389196187,0.308585061647948,0.698530424524915,0.3476681184205942,-0.37404273350420436,3.568324782433337,0.2623829016556792,40,2021-07-07
