Plot,year,date,severity,new,blue,green,red,redge,nir,ndvi,ndre,cire,sipi,mndvi
7,2022,D4,25.7,2021-08-25,0.03049305819417105,0.06404962695503728,0.0658574253347727,0.14909127859292215,0.24486509006696464,0.5740527471963573,0.2454515166333581,-0.2956375268182089,3.022474616466964,0.028018217218541613
7,2022,D5,35.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2022,D0,0,2021-07-07,0.02132974855184999,0.05750314101899913,0.0398921758100716,0.1370613897193915,0.295613456937276,0.7157179174503924,0.35507981052521026,-0.3531518142996198,3.494424976343522,0.3411934009420972
8,2022,D1,0,2021-07-15,0.02181142806284255,0.05995074560205537,0.032434772570422495,0.1516184378557678,0.35876937168621265,0.8000431163113546,0.39886707254491954,-0.43498090352039176,3.151139355792957,-0.1140547795460883
8,2022,D2,1.125,2021-07-20,0.020820446402039023,0.0596832783947518,0.03347267230883418,0.1692592419766643,0.4194361010674584,0.8302574542701224,0.419366393074524,-0.5148507238110036,3.1401341438792767,-0.3193034280912128
8,2022,D3,14.5,2021-08-02,0.02337971203960478,0.062355142281891145,0.032121667159182216,0.2017982490663183,0.44409839288327096,0.8520045546200129,0.37710442697285,-0.5782457616750375,2.613720243121974,-0.8700951547563851
8,2022,D4,31.65,2021-08-25,0.03252230183482848,0.0638461091297548,0.06648973792853523,0.13752811947402013,0.22439451663803767,0.5383072691211188,0.24208999057344768,-0.2686605801305314,3.219601821963191,0.0010159223077330546
8,2022,D5,58.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2022,D0,0.025,2021-07-07,0.02188218718806057,0.05869400800956324,0.04093411798049702,0.14137982250510966,0.302336755899024,0.7115535479350596,0.3503842085804408,-0.3637379375720401,3.4814726878532776,0.32563499811703506
9,2022,D1,0.05,2021-07-15,0.02132649342738478,0.05706843855567013,0.030897490688173827,0.14719232366306373,0.34481226976618345,0.8004531613024517,0.3926973850980912,-0.4147638899862296,3.0784810417785677,-0.14783130195561853
9,2022,D2,0.3,2021-07-20,0.02052110122207149,0.05855188059781415,0.032851827369373414,0.16679461960918202,0.4183310785112601,0.8334914825966359,0.425292246710257,-0.511124620116628,3.173616034893034,-0.30294254613096283
9,2022,D3,6.2,2021-08-02,0.022662826477641843,0.062172266123905806,0.03157510922137129,0.20270046225465616,0.4475631335438833,0.8549204199495674,0.3785744948387033,-0.5828264269279751,2.6162937660358976,-0.7559168261685135
9,2022,D4,14.4,2021-08-25,0.02987871621482921,0.05902406542257567,0.06794822120861696,0.12513367249855598,0.20401133644224712,0.5055839237767276,0.24319904988057373,-0.2380668419639172,3.77779262454228,0.04340790119408071
9,2022,D5,24.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2022,D0,0.05,2021-07-07,0.022603187242301984,0.05975365999054198,0.04357306842443875,0.14290671521935597,0.2992025021916137,0.696297817019117,0.3402171446094348,-0.36054561688432407,3.516463106688596,0.3981083213754093
10,2022,D1,0.25,2021-07-15,0.021598941058895288,0.0575334754695153,0.031147981910912257,0.14166456888307746,0.3302551102271564,0.7919106905802415,0.3914512791493444,-0.3948047166509579,3.1059171882008125,-0.125423042383604
10,2022,D2,0.875,2021-07-20,0.02118406266674301,0.059527718552707706,0.03409332590210946,0.1669940788838779,0.4164679256090023,0.8290410861735796,0.4224323615833422,-0.5076719716250877,3.171703174489777,-0.35812892932564644
10,2022,D3,16.2,2021-08-02,0.02366450786180453,0.06000657723081747,0.033218984397424454,0.18946316130971655,0.44014436865838047,0.8441076683629314,0.40015588983958655,-0.5625169539011026,2.85054509179592,-1.0814628753456503
10,2022,D4,46.75,2021-08-25,0.03446312315776787,0.06983648509080428,0.07757790432424905,0.14470334973972354,0.22997565218103055,0.5042939248015672,0.23103438792763076,-0.2756266630314823,3.6151259578613377,0.206265453108644
10,2022,D5,65.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2022,D0,0,2021-07-07,0.02089238441472932,0.04880216180068856,0.04060995014630651,0.12152262404852476,0.2446870792784601,0.6569093343828624,0.32211392052989685,-0.2870936893940667,3.673143078185237,0.49929140294004326
11,2022,D1,0,2021-07-15,0.020382975589187863,0.04942616659086405,0.03205623443402964,0.12173786360621792,0.2899206265498531,0.7603174832421552,0.3967210148141669,-0.3379536111234522,3.4080717996863044,0.1445930196694704
11,2022,D2,0.15,2021-07-20,0.020665341854501185,0.05198353283282015,0.03630887290012232,0.14699694394807492,0.36028860113745104,0.7819582874567923,0.41005625339351504,-0.43133891341734026,3.465522060080544,0.07652749480475293
11,2022,D3,12.125,2021-08-02,0.02513063978624084,0.0633464474556525,0.03448836425629986,0.19726308295440032,0.42747750459416334,0.8350754473644942,0.37165062785958014,-0.5539206583365271,2.659510164014369,-0.5201193156431136
11,2022,D4,18.9,2021-08-25,0.03317172642863077,0.06795603286517762,0.06613099992457423,0.163276131635819,0.3060204498288857,0.6192177159885468,0.2999994095991741,-0.3828090502134613,3.962347989184876,0.08609201069045615
11,2022,D5,32.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2022,D0,0,2021-07-07,0.02350887750611464,0.05890453039065808,0.047592968713421904,0.13688859838038142,0.2807071748999009,0.6557863871197727,0.32765723983406225,-0.3354612323657077,3.761214384118161,0.5812196925031308
12,2022,D1,0,2021-07-15,0.022663772563781732,0.05830423488569326,0.03712529554521495,0.14819536828109192,0.3369566694245867,0.7581284653572069,0.3783656987023231,-0.4078888991434588,3.301684062724361,0.14232269457449198
12,2022,D2,0,2021-07-20,0.0228632738848346,0.06025028946799139,0.03771215100499788,0.16741884954432495,0.41057333369142063,0.8133904709591854,0.414680408368762,-0.4998867118824188,3.1356637470604736,-0.18526152539969348
12,2022,D3,10.65,2021-08-02,0.023777711025954527,0.05588091658323068,0.03341388432915405,0.17942885876940023,0.4061702183131191,0.8257591661297722,0.3845869415299783,-0.5123947463484183,2.79281155229879,-0.4141809408381047
12,2022,D4,24.725,2021-08-25,0.03227812172841976,0.06842014248858765,0.07143897859931454,0.16607767023175238,0.2665646778314989,0.5637742681770541,0.230920271098122,-0.3309504463971724,3.046115900397074,0.14434190348155587
12,2022,D5,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2022,D0,0,2021-07-07,0.022187066079112104,0.05638866630121427,0.04349103161806539,0.13418877394040488,0.28197668217972005,0.678026152210604,0.3441717434596908,-0.3377331757362964,3.7735407898101503,0.5261465375377359
13,2022,D1,0,2021-07-15,0.020157310113344103,0.04875384450308642,0.03535302199068541,0.12015034218329504,0.27171066316707454,0.7356596132206488,0.3799353332689844,-0.3158736156881707,3.494672757733081,0.24274055617837428
13,2022,D2,0.75,2021-07-20,0.024181768853400523,0.06143854173384922,0.04705646998818957,0.1632921294250651,0.3503712558912005,0.727003322281321,0.3567379702559615,-0.4303368724856921,3.344065229910413,0.2412537372738888
13,2022,D3,7.1,2021-08-02,0.024494897589422145,0.05809190630626666,0.042984898508724265,0.17842452552602447,0.3147829745866668,0.729930441204577,0.27959845303088704,-0.39994536731275526,2.442456126697269,0.005691116550124757
13,2022,D4,16.5,2021-08-25,0.033982874950429585,0.07115492144037248,0.07250453362581115,0.13894411789948563,0.2177166743444352,0.5067603422951903,0.22606226976239516,-0.2568976254860912,3.6141504349850826,-0.19617713065270373
13,2022,D5,12.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,2022,D0,0,2021-07-07,0.022755581888672733,0.05684062487085276,0.04544145035136672,0.13391346787567474,0.27537678361878365,0.6666546626702494,0.3337415758576336,-0.3282153526874953,3.6955830064947888,0.5088588229648063
14,2022,D1,0.025,2021-07-15,0.0216545153239786,0.05001697880243497,0.03766276211190937,0.12150137194468633,0.26704880558044747,0.7155948012129774,0.3650532610568227,-0.3105773522447793,3.50742439714698,0.2966248438640705
14,2022,D2,0.631578947,2021-07-20,0.02357276427833484,0.057389553911434056,0.04634504906707617,0.15836903026620142,0.3343388934033026,0.7189932454576542,0.34829890910717426,-0.4078966724442524,3.2326149510576783,0.22402512037307623
14,2022,D3,14.1,2021-08-02,0.027317990187664797,0.05988043119884024,0.04708922401424751,0.1774981649242768,0.33505448884845934,0.7195766848837292,0.305542927607987,-0.4254005882144837,2.732988555508431,-0.02458783042885487
14,2022,D4,46.1,2021-08-25,0.02865668564015737,0.06429306158354073,0.05747477359805925,0.15747160215568187,0.25906842153459225,0.6237296717663913,0.2431700884196132,-0.31687751586018,2.5747338345695323,-0.11394084027271846
14,2022,D5,53.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2022,D0,0,2021-07-07,0.02272741724113483,0.05738842736054432,0.04389309987965738,0.1379282697130077,0.28730497478991834,0.6838893452832591,0.3418451099761281,-0.34542070694659044,3.6354208159097583,0.39704536804066526
15,2022,D1,0,2021-07-15,0.02265801603722833,0.05245606460851105,0.03529764040493402,0.13281225687657724,0.3006981129297772,0.7540973306456501,0.3802748491946335,-0.35557851878911084,3.298706706504337,-0.022457002483578088
15,2022,D2,0.575,2021-07-20,0.022516008059423363,0.05564379792659727,0.04242904164443159,0.1626544658273321,0.3609010878122764,0.7562440383072999,0.3706427623942597,-0.442129838194415,3.195098758647827,-0.06513353647374616
15,2022,D3,7.55,2021-08-02,0.026190827326392805,0.057447558114914817,0.03728375633745145,0.1842602651618807,0.3627074014451442,0.7868434312381059,0.3266339750475075,-0.4621115046172208,2.529966724302501,-0.4527557321180001
15,2022,D4,19.575,2021-08-25,0.03021290069704104,0.06066010843883974,0.0666622705407,0.13848701012257808,0.2170172822335268,0.5271642887097959,0.2225675226940656,-0.2569894958161358,3.2723094709953986,-0.15619194321949093
15,2022,D5,11.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2022,D0,0,2021-07-07,0.02140498047380659,0.05666796204390855,0.04005206692188088,0.13706567755697815,0.29376091256427256,0.7116083921244606,0.3544428839765433,-0.3519775095150572,3.5363114840211187,0.4036515029002968
16,2022,D1,0.075,2021-07-15,0.0205152535015294,0.05213257492438357,0.032687525184108474,0.13826416312801984,0.32562374836635405,0.7833498326531477,0.39576190130258654,-0.3880111925129912,3.222807693524385,0.05394925521316329
16,2022,D2,0.75,2021-07-20,0.02082984855258637,0.054937885831383926,0.03747857895945505,0.15819950142409792,0.3747444050018639,0.7851167395322864,0.3976250529174562,-0.4558926434887742,3.276964167375784,0.00906077094658744
16,2022,D3,13.65,2021-08-02,0.025819653715444008,0.06053501702192642,0.03775902213405782,0.19141006253802817,0.3971750034264072,0.8019641276111891,0.35183804541293745,-0.5139527239100078,2.6027783865459284,-0.7375545901331511
16,2022,D4,34.8,2021-08-25,0.029675866582132924,0.06158339067911856,0.06095243996236472,0.15008689337395806,0.24656463160375905,0.5848672680744744,0.24165361999237892,-0.30074066709289826,3.014109999318069,0.1313856963489787
16,2022,D5,41.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2022,D0,0,2021-07-07,0.02086186395200453,0.05736771745310225,0.038071911163985415,0.13984995732441996,0.29911223111958185,0.7290118349663064,0.3560800696632044,-0.3597412161647105,3.381569524616187,0.1922804964539523
17,2022,D1,0.1,2021-07-15,0.021287516935819917,0.05645641128180106,0.03279427513332218,0.14833818789725128,0.35014623651291216,0.7989040219281961,0.4000442102263665,-0.42221035520930544,3.1715412736262643,-0.19998354087483303
17,2022,D2,0.6,2021-07-20,0.020739718430936083,0.05667053926648563,0.03645774730994324,0.16738177824429015,0.3937831036154121,0.8025925551637955,0.39773670313801374,-0.48476098136091816,3.136612689328221,-0.2128007021730204
17,2022,D3,12,2021-08-02,0.02561498518891117,0.06698111921454532,0.04009003399200339,0.2271989737653195,0.4421287933319794,0.8138777982756011,0.32786213249131385,-0.6042274139745439,2.450710834446114,-0.5740803039096705
17,2022,D4,34,2021-08-25,0.02884645066296601,0.05705890819410142,0.06533360235512127,0.12029127669805192,0.186998227817098,0.4882257797518728,0.2250774935023759,-0.2164979253099752,3.455756694986575,-0.005195640495169156
17,2022,D5,34.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2022,D0,0,2021-07-07,0.020157547062485303,0.054231159999131744,0.03848824340100785,0.13112026319867476,0.2787107491156573,0.7109046645937876,0.3537186275324196,-0.33152266865642205,3.5702304806853933,0.37412852254548246
18,2022,D1,0.1,2021-07-15,0.020954899254433088,0.05585342439464733,0.032718934675216034,0.1444677152551664,0.3498758316830615,0.7997719131601811,0.41131917451177546,-0.4200385505510408,3.2830352360300368,-0.08124797459654781
18,2022,D2,1.425,2021-07-20,0.02024998650224348,0.05755859334794882,0.03581589648658612,0.166256115368732,0.4091635495078529,0.8133004319369008,0.4166660424815868,-0.5018691419753909,3.293756811407972,-0.2144020219147529
18,2022,D3,17.2,2021-08-02,0.02400703350623109,0.06453540414177038,0.035254907345333,0.2070071485837485,0.44434887004153584,0.8351463558741654,0.370770106931134,-0.586165339361169,2.696813801871052,-0.7155234902939225
18,2022,D4,50,2021-08-25,0.032767044180732306,0.06359781325511785,0.07456906593156883,0.12513662882802012,0.1891988973848876,0.4570188961870063,0.2115906408871041,-0.21998599888871875,3.756005773996665,-0.030885031710745893
18,2022,D5,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,2022,D0,0,2021-07-07,0.0219306761812038,0.05637151933420381,0.039961712798767854,0.130619264442768,0.28346469463210616,0.7008748517725125,0.35785444425521606,-0.337456407002734,3.7791832114263215,0.2192195768680356
19,2022,D1,0.025,2021-07-15,0.021852060622324792,0.056821433014720986,0.03272919048947489,0.14171554796888802,0.3463017255098828,0.7920994650269638,0.41094691360622976,-0.4149173584831992,3.3226200462695226,-0.204941249473175
19,2022,D2,1.225,2021-07-20,0.02082344923776156,0.05814276351343282,0.03632322149052575,0.16630192162090043,0.4077441723758556,0.8067838382447543,0.4127645123225966,-0.5008288162010179,3.286127929580364,-0.2931720786863684
19,2022,D3,16.65,2021-08-02,0.0215804748834522,0.058051696342827,0.027766233812875244,0.18735615664559585,0.43078335625790987,0.8663874551865115,0.39843678579314135,-0.5495860992068496,2.7161294607888973,-1.0858622821667478
19,2022,D4,30.15,2021-08-25,0.02708242078352415,0.0599990739615574,0.05766793710528716,0.1504990499579037,0.24503368740476225,0.5946146831739039,0.23743694581509348,-0.3006648756184111,1.7972653503773086,0.0416937059215949
19,2022,D5,86.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,2022,D0,0,2021-07-07,0.02214865463562612,0.0572545291332616,0.041776717947557857,0.1331510645951599,0.2830351031546686,0.69142917893291,0.3488766190232624,-0.3374060120647723,3.6223864483496735,0.2670115421275066
20,2022,D1,0.3,2021-07-15,0.022029717887235806,0.05714222009430958,0.03436179620111462,0.14617139150421832,0.34417857369984034,0.782569201962749,0.3957798752878774,-0.4144386324390432,3.218524031253187,-0.1793357878659614
20,2022,D2,0.225,2021-07-20,0.02130630914294375,0.059522629197864094,0.0373312539811456,0.16917121216016326,0.4058952225518351,0.7983298265645488,0.4039077663542031,-0.5013951110100655,3.257396597036338,-0.0064584782133628345
20,2022,D3,13.6,2021-08-02,0.02182744412107701,0.05941714539573329,0.02958924119089029,0.1884719457358708,0.41824718473113576,0.8503351054017747,0.3807011237636469,-0.5331187623121086,2.665855546192734,-0.7847178420713271
20,2022,D4,22.5,2021-08-25,0.027660028100121865,0.05688757935773853,0.06456498213190405,0.12805798068843435,0.20019659053856229,0.5069555628155331,0.22060311926332143,-0.23560670882560025,3.3783880927127434,0.12080258024118865
20,2022,D5,23.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,2022,D0,0,2021-07-07,0.02122350382291625,0.05473365566472792,0.041936756492472256,0.12957531276441642,0.27374503632363417,0.6830712282979737,0.3463346288360896,-0.3250037333169458,3.703903531701301,0.39212222665821
21,2022,D1,0,2021-07-15,0.020982340846284,0.054838503393391615,0.032418128726512466,0.1348340025775491,0.3203631263221338,0.7814716733686952,0.399799335577158,-0.3798012051107707,3.295616920130251,-0.1324388877055357
21,2022,D2,0.9,2021-07-20,0.020796879998121867,0.05889000925249569,0.03666624291938179,0.16971016830013366,0.3959561759524412,0.8020223701081003,0.39377773830820095,-0.4884181891004968,3.098489752332912,-0.1350575729005716
21,2022,D3,12.65,2021-08-02,0.02015692413231604,0.05312046325482617,0.027615155003796604,0.16593008122302427,0.3789921936574577,0.8446381931673256,0.3930457329402517,-0.46851328140231874,2.7855483723787358,-0.7231518294857007
21,2022,D4,19.05,2021-08-25,0.02838966423451698,0.05722612502328455,0.06488700743678731,0.12713730611671475,0.19923039764478595,0.5115626280388945,0.2244216564639196,-0.23296813084374443,3.2808525015184253,-0.0581929351626807
21,2022,D5,37.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,2022,D0,0,2021-07-07,0.022003680632548463,0.05443210331649085,0.04510647286716955,0.13273594554615847,0.2787726800364963,0.6671694016761299,0.3387557595803543,-0.33219422782180974,3.766054367235177,0.4383503429845528
22,2022,D1,0,2021-07-15,0.019017549650223956,0.04792083783396869,0.029241721932253977,0.1168986432673207,0.267757640025505,0.7610975779711052,0.3815743924816468,-0.3103249749244172,3.194436377905212,0.0458092648807521
22,2022,D2,1.75,2021-07-20,0.021543151780551443,0.053980969214347016,0.038320959210734286,0.15269892883845776,0.372794655878496,0.7756811335318047,0.409006809613774,-0.4512146654887335,3.4944543349798174,0.13240196806184676
22,2022,D3,8.775,2021-08-02,0.02510567205870733,0.06159803101192963,0.03564669472282948,0.18424604418842327,0.3929318447958456,0.8109584737751119,0.3607707880433034,-0.4999380248553151,2.6823232107261945,-0.4577592358110058
22,2022,D4,16.3,2021-08-25,0.03559652202576074,0.06614677077832065,0.07592767013490138,0.13152867739655108,0.21433333926088213,0.4807597219475934,0.2449726143984129,-0.2517523385066597,3.968456675959061,0.02647753822142051
22,2022,D5,21.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,2022,D0,0.025,2021-07-07,0.023340619892621275,0.056911940190744935,0.04427722574811858,0.13095508225310626,0.26080624353193377,0.6588716717151311,0.3212312952210191,-0.30988757417872964,3.691887642367997,0.32447852948542766
23,2022,D1,0,2021-07-15,0.02388538669281604,0.05884961502295501,0.03938044607779297,0.1462760469895987,0.31944418108544487,0.7426529846165346,0.3626077124763061,-0.384942426820229,3.221076503290896,0.018368358886033817
23,2022,D2,0.95,2021-07-20,0.02068966931328386,0.05666764593557311,0.041657446780706375,0.16755077523221976,0.3665856265535629,0.7608506463277303,0.3641167682702079,-0.4521959959162804,3.1149674297383507,-0.07596374295588357
23,2022,D3,19.2,2021-08-02,0.019931986268590652,0.04180364926489552,0.027753560965805956,0.12071820349318298,0.29492980837919525,0.8009225571547662,0.41839653086171386,-0.3420618002420701,3.437001828707352,-0.456517975692135
23,2022,D4,55.5,2021-08-25,0.031221413922412723,0.06389910895712682,0.07011234612111023,0.12325559338008188,0.1820244598480128,0.4541211033878029,0.19946032399016436,-0.20998751295158585,3.426660663752303,-0.08972055158015499
23,2022,D5,85.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,2022,D0,0,2021-07-07,0.02211155475818778,0.060218035001254805,0.039769667046888224,0.14036510124794613,0.30815562011639763,0.7156573924161278,0.3615820032587549,-0.37205153262340274,3.512840426323534,0.3773438603858459
24,2022,D1,0.025,2021-07-15,0.02140199394508825,0.05705006788522625,0.036332226086038685,0.13892784751493695,0.32177115087151664,0.7609113421658614,0.3886499680747609,-0.3839649980062323,3.3667519876263445,0.13057384832470578
24,2022,D2,0.875,2021-07-20,0.022872519566219163,0.060361441909068704,0.041353285062716495,0.16914237090530354,0.359619586469412,0.7572023511516401,0.35230698886118994,-0.4455444328121219,3.053277148047795,-0.11194077746531024
24,2022,D3,4.275,2021-08-02,0.023008513911258268,0.057052175187288806,0.03661990229583612,0.17336654330777837,0.3311234701580336,0.7724715345988172,0.3138201328682576,-0.41632222364618793,2.48001909088549,-0.2878019010813144
24,2022,D4,10.55,2021-08-25,0.02919905665002329,0.06398204752453003,0.060718077564362434,0.14544897229223305,0.24162219123291245,0.5913799561307174,0.2485036628517345,-0.288740290829282,2.8435110731518827,7.949468771459959e-4
24,2022,D5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,2022,D0,0,2021-07-07,0.021746831210504525,0.055622588264763545,0.038166462058486256,0.13128351838518468,0.2858235674996442,0.7057869169890643,0.35600484644845953,-0.340487529463734,3.5090406954849653,0.3542278409860235
25,2022,D1,0.15,2021-07-15,0.02201808218710182,0.05953653085371224,0.03894399215542316,0.1374054460115667,0.3171745766878004,0.7461246514773621,0.3899800345964639,-0.37759027909006665,3.5396714229079125,0.03780455320443946
25,2022,D2,0.775,2021-07-20,0.023276782477654,0.05737544264300133,0.04043947830337985,0.16392539987126903,0.3273053530349184,0.7462584507530284,0.32489697343901575,-0.40205615046078935,2.698366033234436,-0.0819634859133568
25,2022,D3,13.6,2021-08-02,0.02476484084217216,0.05523785062987309,0.03972681081220062,0.1718589190704032,0.32960705930477824,0.7534943632484778,0.31393028299352455,-0.414250126826892,2.5312329093979367,-0.2876957587160835
25,2022,D4,54.3,2021-08-25,0.0298266808860108,0.0674233625198636,0.06261795247630153,0.16648325562072225,0.27684813855920803,0.6132203182031504,0.24488467189888943,-0.344700898364214,3.018372830543016,-0.07641450673126157
25,2022,D5,68.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,2022,D0,0,2021-07-07,0.02082576270034371,0.05881459899223301,0.03393638963137466,0.14073330155922087,0.31360369809694333,0.7548542620597841,0.3704691078682923,-0.3779853187717943,3.204816628159563,0.14699663326314735
26,2022,D1,0.025,2021-07-15,0.02075848747660457,0.05788807583331966,0.03145918384434295,0.1467950946761847,0.3700974217706036,0.8162132372915976,0.42898316207602005,-0.4459105233642605,3.379967279635422,-0.30427572791313434
26,2022,D2,1.175,2021-07-20,0.020554209973312795,0.05506976421672468,0.03165366644238008,0.16790614762396003,0.3830571335843752,0.8245731494571328,0.3848885538947765,-0.4711470368291159,2.794189097801861,-0.3987374946479828
26,2022,D3,14.775,2021-08-02,0.0215428989193016,0.052427392141079866,0.03053954914861024,0.17655097173702208,0.37196689375023256,0.8277281291275291,0.3569453494042815,-0.46686212807329625,2.552566547153218,-0.6047624725973556
26,2022,D4,35.15,2021-08-25,0.029786968678874235,0.059613986899840495,0.06366181293167483,0.12858598799660595,0.20943266281427997,0.5358823156283833,0.2420457008419116,-0.2445588854146564,3.1964585008622,-0.05027686484837077
26,2022,D5,81.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,2022,D0,0,2021-07-07,0.021928492922863595,0.06039846852263318,0.03532052177963195,0.14385158417065058,0.3201218624805988,0.7514753005960731,0.36949754845789307,-0.38674782536850766,3.270867406210051,0.08401903015469363
27,2022,D1,0.075,2021-07-15,0.0201506904274326,0.05689458227578106,0.031349793128568504,0.15153570690384113,0.3765375280545974,0.82119042323298,0.4239588025189558,-0.4561446234394312,3.279713755575293,-0.3881285963798673
27,2022,D2,0.575,2021-07-20,0.020451197126895297,0.05556579780178055,0.03147341189282915,0.17212437824501803,0.39118097523499457,0.8288811702819936,0.3848387910903679,-0.48414013371307,2.782256466208634,-0.47096277463700353
27,2022,D3,10.625,2021-08-02,0.02210420346388509,0.05258661776490317,0.03051191940059269,0.17273356450015023,0.3759094662827283,0.827655945712418,0.36985861655923,-0.46889079689916674,2.588759698895317,-0.9068635436996164
27,2022,D4,17.65,2021-08-25,0.02802116798755515,0.05635194165310516,0.05964353401177653,0.1242803059419386,0.2039934718330955,0.5432330562922383,0.2473245504218445,-0.2380702563156022,3.406120365226584,0.09902687440270648
27,2022,D5,18.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,2022,D0,0,2021-07-07,0.023022455701522577,0.06453866948055224,0.03590782273221549,0.14544129836257494,0.33605376392551994,0.7627825718928636,0.3862154263731657,-0.4060356394880605,3.304020421989923,0.013299412840653448
28,2022,D1,0.05,2021-07-15,0.020263952582476357,0.05835547231663394,0.03137466923939848,0.15733383115400731,0.39315942386744807,0.8284231216281774,0.4268454964206308,-0.47984606501478666,3.2995708129836747,-0.39929338871324727
28,2022,D2,1.175,2021-07-20,0.01936701984630138,0.05359266635054213,0.030411547277230336,0.1670385490405761,0.400392203981518,0.8384306366214397,0.406591786357543,-0.4912186869153604,2.9218889337680976,-0.5005099302350392
28,2022,D3,10.15,2021-08-02,0.023301473622785125,0.0584444095600922,0.03332283771196883,0.1898374244831638,0.4210377266733897,0.834726160185592,0.3800208882449632,-0.5391178100502056,2.697900428478597,-0.8599549280994196
28,2022,D4,31,2021-08-25,0.02804430650625604,0.05990397972384055,0.05714082147130139,0.15208405798779973,0.26057308869203044,0.6137754964763166,0.2602728869532135,-0.32008184214868074,3.0966347166947616,0.00942435804784273
28,2022,D5,41.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,2022,D0,0.05,2021-07-07,0.020605614296978526,0.05634195326441789,0.034357601293849675,0.13488478318618577,0.31390226263485305,0.7577029206624661,0.3915792873687803,-0.37472343492409343,3.590455748455416,0.0978333986770236
29,2022,D1,0.025,2021-07-15,0.019923032639302098,0.05484262361632125,0.03180803719220825,0.15091914749574475,0.3793238445038389,0.8212715389963816,0.4326178544929947,-0.460662340141347,3.4749287280039383,-0.3792228663127037
29,2022,D2,0.4,2021-07-20,0.01892969157756461,0.05400171152925515,0.03181206786912738,0.17147641196897798,0.39804527833684006,0.8328813706512548,0.3948890938326336,-0.49184498710212177,2.861707087694728,-0.43949321704179073
29,2022,D3,9.65,2021-08-02,0.02282902711916216,0.058527106477845245,0.03503825929601661,0.2062768009542892,0.4417818484911618,0.8371609088283364,0.36905588234086417,-0.5825526432660982,2.636947569589531,-0.9818120335931588
29,2022,D4,31,2021-08-25,0.031154300746916896,0.06222985206456024,0.06680598506575515,0.12262424876484963,0.197178578697184,0.5040742573237135,0.2421151758246366,-0.2282730556536045,3.801358763676502,0.0401994087970896
29,2022,D5,50.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,2022,D0,0,2021-07-07,0.02453648454512398,0.05776691647901746,0.041018242398385446,0.1400822139090757,0.3165894626369172,0.7123657412440982,0.372930870186139,-0.3813864689218861,4.120631857282862,0.3183810870469547
30,2022,D1,0.075,2021-07-15,0.02065776395947918,0.05741421608023552,0.03358030676337409,0.14707727486185598,0.3617977081700604,0.7967554698019603,0.4185559439154253,-0.4377451570755126,3.639191190955109,-0.06781447157759757
30,2022,D2,0.6,2021-07-20,0.01908085954359567,0.05353835646411266,0.03287590993278524,0.17100658731720164,0.3968207123556963,0.8205217704300132,0.3920707627731908,-0.4908861371207244,2.928708147723717,-0.196439377415801
30,2022,D3,15.1,2021-08-02,0.022015559195157523,0.05756078131913312,0.03422850003444146,0.18810622636634272,0.4182142446814629,0.8332134554499214,0.3817617895444676,-0.5356858017945892,2.5800013257702195,-0.914774065506036
30,2022,D4,42,2021-08-25,0.03017063175139832,0.05987191975819211,0.06688300715327163,0.11471820063808236,0.18089721591521488,0.4625647280362055,0.23121526088937489,-0.2082697638429334,5.616928766814651,0.15350825374234195
30,2022,D5,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,2022,D0,0,2021-07-07,0.024496994541899533,0.06516874516033476,0.04320010044627137,0.14889430023368425,0.33692486210415096,0.7188490331301811,0.3734587600338916,-0.40996079183457096,3.819633240239658,0.35157163851108686
31,2022,D1,0,2021-07-15,0.022202962090150127,0.06168993692790498,0.034965986022581254,0.15416477146400454,0.3697564938200237,0.7967046888245506,0.4086072469542919,-0.4505760427684152,3.3470018659563743,-0.1745530816640402
