blue,green,red,redge,nir,ndvi,ndre,cire,sipi,mndvi,plot,date
0.022663772563781735,0.05830423488569326,0.03712529554521495,0.14819536828109192,0.3369566694245867,0.7581284653572069,0.3783656987023231,-0.4078888991434588,3.3016840627243615,0.14232269457449198,12,2021-07-15
0.020157310113344106,0.04875384450308642,0.03535302199068541,0.12015034218329505,0.27171066316707454,0.7356596132206488,0.37993533326898443,-0.3158736156881707,3.494672757733081,0.24274055617837428,13,2021-07-15
0.0216545153239786,0.05001697880243497,0.03766276211190937,0.12150137194468633,0.26704880558044747,0.7155948012129774,0.3650532610568227,-0.3105773522447793,3.50742439714698,0.2966248438640705,14,2021-07-15
0.022658016037228335,0.05245606460851105,0.03529764040493402,0.13281225687657724,0.30069811292977716,0.7540973306456501,0.38027484919463345,-0.35557851878911084,3.298706706504337,-0.022457002483578088,15,2021-07-15
0.020515253501529402,0.052132574924383564,0.032687525184108474,0.13826416312801984,0.32562374836635405,0.7833498326531477,0.39576190130258654,-0.3880111925129912,3.2228076935243855,0.05394925521316329,16,2021-07-15
0.021287516935819914,0.05645641128180106,0.03279427513332218,0.14833818789725128,0.35014623651291216,0.7989040219281961,0.4000442102263665,-0.42221035520930544,3.1715412736262643,-0.19998354087483305,17,2021-07-15
0.020954899254433088,0.05585342439464733,0.032718934675216034,0.1444677152551664,0.3498758316830615,0.7997719131601811,0.41131917451177546,-0.4200385505510408,3.2830352360300368,-0.08124797459654781,18,2021-07-15
0.021852060622324792,0.056821433014720986,0.03272919048947489,0.14171554796888802,0.3463017255098828,0.7920994650269638,0.41094691360622976,-0.41491735848319916,3.3226200462695226,-0.204941249473175,19,2021-07-15
0.022029717887235806,0.05714222009430958,0.03436179620111462,0.14617139150421832,0.34417857369984034,0.782569201962749,0.3957798752878774,-0.4144386324390432,3.218524031253187,-0.1793357878659614,20,2021-07-15
0.020982340846283996,0.054838503393391615,0.032418128726512466,0.1348340025775491,0.3203631263221338,0.7814716733686952,0.39979933557715797,-0.3798012051107707,3.295616920130251,-0.1324388877055357,21,2021-07-15
0.019017549650223953,0.047920837833968694,0.029241721932253977,0.1168986432673207,0.267757640025505,0.7610975779711052,0.3815743924816468,-0.31032497492441713,3.194436377905212,0.0458092648807521,22,2021-07-15
0.02388538669281604,0.058849615022955014,0.03938044607779297,0.1462760469895987,0.31944418108544487,0.7426529846165346,0.36260771247630613,-0.384942426820229,3.221076503290896,0.018368358886033817,23,2021-07-15
0.02140199394508825,0.05705006788522625,0.036332226086038685,0.13892784751493695,0.32177115087151664,0.7609113421658614,0.3886499680747609,-0.3839649980062323,3.3667519876263445,0.13057384832470578,24,2021-07-15
0.02201808218710182,0.05953653085371224,0.03894399215542316,0.13740544601156673,0.3171745766878004,0.7461246514773621,0.3899800345964639,-0.37759027909006665,3.5396714229079125,0.03780455320443946,25,2021-07-15
0.020758487476604574,0.05788807583331966,0.03145918384434295,0.14679509467618473,0.3700974217706036,0.8162132372915976,0.42898316207602005,-0.4459105233642605,3.379967279635422,-0.30427572791313434,26,2021-07-15
0.0201506904274326,0.05689458227578106,0.031349793128568504,0.15153570690384113,0.3765375280545974,0.82119042323298,0.4239588025189558,-0.45614462343943124,3.279713755575293,-0.3881285963798673,27,2021-07-15
0.020263952582476354,0.05835547231663394,0.03137466923939848,0.15733383115400731,0.39315942386744807,0.8284231216281774,0.4268454964206308,-0.47984606501478666,3.2995708129836747,-0.39929338871324727,28,2021-07-15
0.019923032639302098,0.05484262361632125,0.03180803719220825,0.15091914749574475,0.37932384450383894,0.8212715389963816,0.4326178544929947,-0.460662340141347,3.4749287280039383,-0.37922286631270374,29,2021-07-15
0.02065776395947918,0.057414216080235524,0.03358030676337409,0.14707727486185598,0.3617977081700604,0.7967554698019603,0.4185559439154253,-0.4377451570755126,3.6391911909551093,-0.06781447157759757,30,2021-07-15
0.022202962090150127,0.06168993692790498,0.034965986022581254,0.15416477146400454,0.36975649382002373,0.7967046888245506,0.40860724695429185,-0.45057604276841523,3.3470018659563743,-0.1745530816640402,31,2021-07-15
0.020385707916793363,0.05698300186449182,0.031870452810319486,0.14791123493269287,0.3529447835491886,0.8037040666462092,0.4055700641024669,-0.42644874303336644,3.211974541015481,-0.23866341669541835,32,2021-07-15
0.019674388395697892,0.0490312668018915,0.029052718372851404,0.1239710851779259,0.2874765966332322,0.7748026791686263,0.3851904841226728,-0.33573058479100776,3.1785079944101997,0.02821563246179182,33,2021-07-15
0.021377202845732725,0.05585393627336882,0.035769329828223874,0.13068644755848394,0.32145920907237757,0.7630346375007733,0.415950159305697,-0.3794889552201912,0.8857437044789153,0.04386341487665355,34,2021-07-15
0.01963094329953892,0.04868798162062401,0.03043498674743878,0.131266485887497,0.31070010123683867,0.7820181836070957,0.39789288454275507,-0.3678764320946838,3.2910614907954994,0.027410644042960772,35,2021-07-15
0.02113099837241825,0.05204240748331483,0.03232802998746479,0.1335987709928392,0.3020882617364438,0.7639989962367874,0.3756051462687672,-0.35812775182701656,3.182901292435397,0.150216009510792,36,2021-07-15
0.020485883985911356,0.05105246681267657,0.03119703677985116,0.14115131799500144,0.3349992921576961,0.791895910413381,0.39757571085302923,-0.40162349222446986,3.2542420858320273,-0.0794766912251848,37,2021-07-15
0.022431737249440517,0.056746700314655556,0.03130302151432367,0.14615491649108817,0.36745052511727927,0.8055775251097537,0.42015418233459645,-0.44266216259457614,3.3495199013898955,-0.2078983832777519,38,2021-07-15
0.021870138157787607,0.05383426522249851,0.030433779180698846,0.14019858218935244,0.3415687108112572,0.797796964798861,0.40831095034908726,-0.4079300490641956,3.292309096560561,-0.1346557992453047,39,2021-07-15
0.02188458579150438,0.054441947510991975,0.029638699889471935,0.13653803275588422,0.33856066238717814,0.8036543198689972,0.41637333686777317,-0.4025057019832891,3.4355864642258416,-0.25101486253321836,40,2021-07-15
